AF499635.1	Coxsackievirus A1 (CVA-1)
WSS3510885	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 6 (NA)
WSS3510886	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 7 (MP)
WSS3510887	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 8 (NS)
WSS3510888	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 1 (PB2)
WSS3510889	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 2 (PB1)
WSS3510890	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 3 (PA)
WSS3510891	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 4 (HA)
WSS3510892	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 5 (NP)
WSS3510893	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 6 (NA)
WSS3510894	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 7 (MP)
WSS3510895	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 8 (NS)
WSS3510896	Influenza A virus (IAV), Egg-based Vaccines, strain A/Sydney/5/2021(H1N1), segment 4 (HA)
WSS3510897	Influenza A virus (IAV), Egg-based Vaccines, strain A/Sydney/5/2021(H1N1), segment 6 (NA)
WSS3510898	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 1 (PB2)
WSS3510899	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 2 (PB1)
WSS3510900	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 3 (PA)
WSS3510901	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 4 (HA)
WSS3510902	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 5 (NP)
WSS3510903	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 6 (NA)
WSS3510904	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 7 (MP)
WSS3510905	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 8 (NS)
WSS3510906	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 1 (PB2)
WSS3510907	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 2 (PB1)
WSS3510909	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 3 (PA)
WSS3510908	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 4 (HA)
WSS3510910	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 5 (NP)
WSS3510911	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 6 (NA)
WSS3510912	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 7 (MP)
WSS3510913	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 8 (NS)
WSS3510914	Influenza B virus (IBV), Egg-based Vaccines, strain B/PHUKET/3073/2013, segment 4 (HA)
WSS3510915	Influenza B virus (IBV), Egg-based Vaccines, strain B/PHUKET/3073/2013, segment 6 (NA)
WSS3510916	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Sydney/5/2021(H1N1), segment 4 (HA)
WSS3510917	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Sydney/5/2021(H1N1), segment 6 (NA)
WSS3510918	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Sydney/5/2021(H1N1), segment 7 (MP)
WSS3510919	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 1 (PB2)
WSS3510920	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 2 (PB1)
WSS3510921	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 4 (HA)
WSS3510922	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 5 (NP)
WSS3510923	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 6 (NA)
WSS3510924	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 7 (MP)
WSS3510925	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 8 (NS)
WSS3510926	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 3 (PA)
WSS3510927	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 4 (HA)
WSS3510928	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 5 (NP)
WSS3510929	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 6 (NA)
WSS3510930	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 7 (MP)
WSS3510931	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 8 (NS)
WSS3510932	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 1 (PB2)
WSS3510933	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 2 (PB1)
WSS3510934	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 3 (PA)
WSS3510935	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 4 (HA)
WSS3510936	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 5 (NP)
WSS3510937	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 6 (NA)
WSS3510938	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 7 (MP)
WSS3510939	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 8 (NS)
WSS3510940	Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/4897/2022(H1N1), segment 4 (HA)
WSS3510941	Influenza A virus (IAV), Egg-based Vaccines, strain A/Victoria/4897/2022(H1N1), segment 6 (NA)
WSS3510942	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 1 (PB2)
WSS3510943	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 2 (PB1)
WSS3510944	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 3 (PA)
WSS3510945	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 4 (HA)
WSS3510946	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 5 (NP)
WSS3510947	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 6 (NA)
WSS3510948	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 7 (MP)
WSS3510949	Influenza A virus (IAV), Egg-based Vaccines, strain A/Darwin/9/2021(H3N2), segment 8 (NS)
WSS3510950	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 1 (PB2)
WSS3510951	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 2 (PB1)
WSS3510952	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 3 (PA)
WSS3510953	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 4 (HA)
WSS3510954	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 5 (NP)
WSS3510955	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 6 (NA)
WSS3510956	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 7 (MP)
WSS3510957	Influenza B virus (IBV), Egg-based Vaccines, strain B/Austria/1359417/2021, segment 8 (NS)
WSS3510958	Influenza B virus (IBV), Egg-based Vaccines, strain B/PHUKET/3073/2013, segment 4 (HA)
WSS3510959	Influenza B virus (IBV), Egg-based Vaccines, strain B/PHUKET/3073/2013, segment 6 (NA)
WSS3510960	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1), segment 1 (PB2)
WSS3510961	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1), segment 2 (PB1)
WSS3510962	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1), segment 3 (PA)
WSS3510963	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1), segment 4 (HA)
WSS3510964	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1), segment 5 (NP)
WSS3510965	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1), segment 6 (NA)
WSS3510966	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1), segment 7 (MP)
WSS3510967	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Wisconsin/67/2022(H1N1), segment 8 (NS)
WSS3510968	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 1 (PB2)
WSS3510969	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 2 (PB1)
WSS3510970	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 4 (HA)
WSS3510971	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 5 (NP)
WSS3510972	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 6 (NA)
WSS3510973	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 7 (MP)
WSS3510974	Influenza A virus (IAV), Cell- or recombinant-based Vaccines, strain A/Darwin/6/2021(H3N2), segment 8 (NS)
WSS3510975	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 3 (PA)
WSS3510976	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 4 (HA)
WSS3510977	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 5 (NP)
WSS3510978	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 6 (NA)
WSS3510979	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 7 (MP)
WSS3510980	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/Austria/1359417/2021, segment 8 (NS)
WSS3510981	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 1 (PB2)
WSS3510982	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 2 (PB1)
WSS3510983	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 3 (PA)
WSS3510984	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 4 (HA)
WSS3510985	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 5 (NP)
WSS3510986	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 6 (NA)
WSS3510987	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 7 (MP)
WSS3510988	Influenza B virus (IBV), Cell- or recombinant-based Vaccines, strain B/PHUKET/3073/2013, segment 8 (NS)
WSS3511013	Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2), segment 1 (PB2)
WSS3511014	Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2), segment 2 (PB1)
WSS3511015	Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2), segment 3 (PA)
WSS3511016	Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2), segment 4 (HA)
WSS3511017	Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2), segment 5 (NP)
WSS3511018	Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2), segment 6 (NA)
WSS3511019	Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2), segment 7 (MP)
WSS3511020	Influenza A virus (IAV), strain A/Acre/182037-IEC/2022(H3N2), segment 8 (NS)
WSS3511003	Influenza B virus (IBV), strain B/Austria/1359417/2021, segment 1 (PB2)
WSS3511004	Influenza B virus (IBV), strain B/Austria/1359417/2021, segment 2 (PB1)
WSS3511002	Influenza B virus (IBV), strain B/Austria/1359417/2021, segment 3 (PA)
WSS3510998	Influenza B virus (IBV), strain B/Austria/1359417/2021, segment 4 (HA)
WSS3510999	Influenza B virus (IBV), strain B/Austria/1359417/2021, segment 5 (NP)
WSS3510997	Influenza B virus (IBV), strain B/Austria/1359417/2021, segment 6 (NA)
WSS3511001	Influenza B virus (IBV), strain B/Austria/1359417/2021, segment 7 (MP)
WSS3511000	Influenza B virus (IBV), strain B/Austria/1359417/2021, segment 8 (NS)
WSS3511011	Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2), segment 1 (PB2)
WSS3511012	Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2), segment 2 (PB1)
WSS3511010	Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2), segment 3 (PA)
WSS3511005	Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2), segment 4 (HA)
WSS3511008	Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2), segment 5 (NP)
WSS3511007	Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2), segment 6 (NA)
WSS3511006	Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2), segment 7 (MP)
WSS3511009	Influenza A virus (IAV), strain A/Blackwood/1563/2021(H3N2), segment 8 (NS)
WSS3510993	Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1), segment 1 (PB2)
WSS3510994	Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1), segment 2 (PB1)
WSS3510992	Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1), segment 3 (PA)
WSS3510996	Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1), segment 4 (HA)
WSS3510989	Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1), segment 5 (NP)
WSS3510995	Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1), segment 6 (NA)
WSS3510991	Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1), segment 7 (MP)
WSS3510990	Influenza A virus (IAV), strain A/Sydney/5/2021(H1N1), segment 8 (NS)
KF021594.1	Influenza A virus (IAV), strain A/Shanghai/02/2013(H7N9), segment 1 (PB2)
KF021595.1	Influenza A virus (IAV), strain A/Shanghai/02/2013(H7N9), segment 2 (PB1)
KF021596.1	Influenza A virus (IAV), strain A/Shanghai/02/2013(H7N9), segment 3 (PA)
KF021597.1	Influenza A virus (IAV), strain A/Shanghai/02/2013(H7N9), segment 4 (HA)
KF021598.1	Influenza A virus (IAV), strain A/Shanghai/02/2013(H7N9), segment 5 (NP)
KF021599.1	Influenza A virus (IAV), strain A/Shanghai/02/2013(H7N9), segment 6 (NA)
KF021600.1	Influenza A virus (IAV), strain A/Shanghai/02/2013(H7N9), segment 7 (MP)
KF021601.1	Influenza A virus (IAV), strain A/Shanghai/02/2013(H7N9), segment 8 (NS)
FJ984387.1	Influenza A virus (IAV), strain A/California/07/2009(H1N1), segment 1 (PB2)
GQ323558.1	Influenza A virus (IAV), strain A/California/07/2009(H1N1), segment 2 (PB1)
FJ969539.1	Influenza A virus (IAV), strain A/California/07/2009(H1N1), segment 3 (PA)
FJ969540.1	Influenza A virus (IAV), strain A/California/07/2009(H1N1), segment 4 (HA)
FJ969536.1	Influenza A virus (IAV), strain A/California/07/2009(H1N1), segment 5 (NP)
FJ984386.1	Influenza A virus (IAV), strain A/California/07/2009(H1N1), segment 6 (NA)
FJ969537.1	Influenza A virus (IAV), strain A/California/07/2009(H1N1), segment 7 (MP)
FJ969538.1	Influenza A virus (IAV), strain A/California/07/2009(H1N1), segment 8 (NS)
CY002071.1	Influenza A virus (IAV), strain A/New York/392/2004(H3N2), segment 1 (PB2)
CY002070.1	Influenza A virus (IAV), strain A/New York/392/2004(H3N2), segment 2 (PB1)
CY002069.1	Influenza A virus (IAV), strain A/New York/392/2004(H3N2), segment 3 (PA)
CY002064.1	Influenza A virus (IAV), strain A/New York/392/2004(H3N2), segment 4 (HA)
CY002067.1	Influenza A virus (IAV), strain A/New York/392/2004(H3N2), segment 5 (NP)
CY002066.1	Influenza A virus (IAV), strain A/New York/392/2004(H3N2), segment 6 (NA)
CY002065.1	Influenza A virus (IAV), strain A/New York/392/2004(H3N2), segment 7 (MP)
CY002068.1	Influenza A virus (IAV), strain A/New York/392/2004(H3N2), segment 8 (NS)
CY040455.1	Influenza B virus (IBV), strain B/Malaysia/2506/2004, segment 1 (PB2)
CY040456.1	Influenza B virus (IBV), strain B/Malaysia/2506/2004, segment 2 (PB1)
CY040454.1	Influenza B virus (IBV), strain B/Malaysia/2506/2004, segment 3 (PA)
CY040449.1	Influenza B virus (IBV), strain B/Malaysia/2506/2004, segment 4 (HA)
CY040452.1	Influenza B virus (IBV), strain B/Malaysia/2506/2004, segment 5 (NP)
CY040451.1	Influenza B virus (IBV), strain B/Malaysia/2506/2004, segment 6 (NA)
CY040450.1	Influenza B virus (IBV), strain B/Malaysia/2506/2004, segment 7 (MP)
CY040453.1	Influenza B virus (IBV), strain B/Malaysia/2506/2004, segment 8 (NS)
AJ404630.1	Influenza A virus (IAV), strain A/Hong Kong/1073/99(H9N2), segment 1 (PB2)
AJ404634.1	Influenza A virus (IAV), strain A/Hong Kong/1073/99(H9N2), segment 2 (PB1)
AJ404637.1	Influenza A virus (IAV), strain A/Hong Kong/1073/99(H9N2), segment 3 (PA)
AJ404626.1	Influenza A virus (IAV), strain A/Hong Kong/1073/99(H9N2), segment 4 (HA)
AJ289871.1	Influenza A virus (IAV), strain A/Hong Kong/1073/99(H9N2), segment 5 (NP)
AJ404629.1	Influenza A virus (IAV), strain A/Hong Kong/1073/99(H9N2), segment 6 (NA)
AJ278646.1	Influenza A virus (IAV), strain A/Hong Kong/1073/99(H9N2), segment 7 (MP)
AJ278649.1	Influenza A virus (IAV), strain A/Hong Kong/1073/99(H9N2), segment 8 (NS)
AF144300.1	Influenza A virus (IAV), strain A/goose/Guangdong/1/1996(H5N1), segment 1 (PB2)
AF144301.1	Influenza A virus (IAV), strain A/goose/Guangdong/1/1996(H5N1), segment 2 (PB1)
AF144302.1	Influenza A virus (IAV), strain A/goose/Guangdong/1/1996(H5N1), segment 3 (PA)
AF144305.1	Influenza A virus (IAV), strain A/goose/Guangdong/1/1996(H5N1), segment 4 (HA)
AF144303.1	Influenza A virus (IAV), strain A/goose/Guangdong/1/1996(H5N1), segment 5 (NP)
AF144304.1	Influenza A virus (IAV), strain A/goose/Guangdong/1/1996(H5N1), segment 6 (NA)
AF144306.1	Influenza A virus (IAV), strain A/goose/Guangdong/1/1996(H5N1), segment 7 (MP)
AF144307.1	Influenza A virus (IAV), strain A/goose/Guangdong/1/1996(H5N1), segment 8 (NS)
CY018771.1	Influenza B virus (IBV), strain B/Yamagata/16/1988, segment 1 (PB2)
CY018772.1	Influenza B virus (IBV), strain B/Yamagata/16/1988, segment 2 (PB1)
CY018770.1	Influenza B virus (IBV), strain B/Yamagata/16/1988, segment 3 (PA)
CY018765.1	Influenza B virus (IBV), strain B/Yamagata/16/1988, segment 4 (HA)
CY018768.1	Influenza B virus (IBV), strain B/Yamagata/16/1988, segment 5 (NP)
CY018767.1	Influenza B virus (IBV), strain B/Yamagata/16/1988, segment 6 (NA)
CY018766.1	Influenza B virus (IBV), strain B/Yamagata/16/1988, segment 7 (MP)
CY018769.1	Influenza B virus (IBV), strain B/Yamagata/16/1988, segment 8 (NS)
M73524.1	Influenza A virus (IAV), strain A/Korea/426/1968(H2N2), segment 1 (PB2)
M25935.1	Influenza A virus (IAV), strain A/Korea/426/1968(H2N2), segment 2 (PB1)
M26079.1	Influenza A virus (IAV), strain A/Korea/426/1968(H2N2), segment 3 (PA)
L11133.1	Influenza A virus (IAV), strain A/Korea/426/1968(H2N2), segment 4 (HA)
AY210103.1	Influenza A virus (IAV), strain A/Korea/426/1968(H2N2), segment 5 (NP)
AY209932.1	Influenza A virus (IAV), strain A/Korea/426/1968(H2N2), segment 6 (NA)
M63531.1	Influenza A virus (IAV), strain A/Korea/426/1968(H2N2), segment 7 (MP)
AY210191.1	Influenza A virus (IAV), strain A/Korea/426/1968(H2N2), segment 8 (NS)
M14880.1	Influenza B virus (IBV), strain B/Lee/1940, segment 1 (PB2)
AF101982.1	Influenza B virus (IBV), strain B/Lee/1940, segment 2 (PB1)
AF102017.1	Influenza B virus (IBV), strain B/Lee/1940, segment 3 (PA)
K00423.1	Influenza B virus (IBV), strain B/Lee/1940, segment 4 (HA)
K01395.1	Influenza B virus (IBV), strain B/Lee/1940, segment 5 (NP)
J02095.1	Influenza B virus (IBV), strain B/Lee/1940, segment 6 (NA)
J02094.1	Influenza B virus (IBV), strain B/Lee/1940, segment 7 (MP)
J02096.1	Influenza B virus (IBV), strain B/Lee/1940, segment 8 (NS)
V00603.1	Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1), segment 1 (PB2)
J02151.1	Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1), segment 2 (PB1)
V01106.1	Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1), segment 3 (PA)
V01088.1	Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1), segment 4 (HA)
J02147.1	Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1), segment 5 (NP)
J02146.1	Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1), segment 6 (NA)
V01099.1	Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1), segment 7 (MP)
J02150.1	Influenza A virus (IAV), strain A/Puerto Rico/8/1934(H1N1), segment 8 (NS)
EF127906.1	KI polyomavirus (KIPyV)
V01149.1	Poliovirus 1 (PV1)
M12197.1	Poliovirus 2 (PV2)
X00925.1	Poliovirus 3 (PV3)
AY274119.3	Severe acute respiratory syndrome coronavirus (SARS-CoV)
MN908947.3	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)
KY352407.1	Severe acute respiratory syndrome-related coronavirus (SARSr-CoV)
EF444549.1	WU polyomavirus (WUPyV)
